Best parameters set found on development set:
-0.21185 (+/-0.007) for {'C': 0.04, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}

Grid scores on development set:
-0.21185 (+/-0.007) for {'C': 0.04, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}
-0.21185 (+/-0.007) for {'C': 0.04, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}
-0.21185 (+/-0.007) for {'C': 0.04, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 1e-05}
-0.21185 (+/-0.007) for {'C': 0.04, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 1e-05}
-0.21185 (+/-0.007) for {'C': 0.03, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}
-0.21185 (+/-0.007) for {'C': 0.03, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}
-0.21185 (+/-0.007) for {'C': 0.03, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 1e-05}
-0.21185 (+/-0.007) for {'C': 0.03, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 1e-05}
-0.21186 (+/-0.007) for {'C': 0.04, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}
-0.21186 (+/-0.007) for {'C': 0.04, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}
-0.21186 (+/-0.007) for {'C': 0.03, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}
-0.21186 (+/-0.007) for {'C': 0.03, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}
-0.21186 (+/-0.007) for {'C': 0.05, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}
-0.21186 (+/-0.007) for {'C': 0.05, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}
-0.21186 (+/-0.007) for {'C': 0.05, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 1e-05}
-0.21186 (+/-0.007) for {'C': 0.05, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 1e-05}
-0.21186 (+/-0.007) for {'C': 0.05, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}
-0.21186 (+/-0.007) for {'C': 0.05, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}
-0.21186 (+/-0.007) for {'C': 0.06, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}
-0.21186 (+/-0.007) for {'C': 0.06, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.0001}
-0.21186 (+/-0.007) for {'C': 0.06, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 1e-05}
-0.21186 (+/-0.007) for {'C': 0.06, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 1e-05}
-0.21187 (+/-0.007) for {'C': 0.06, 'class_weight': None, 'multi_class': 'ovr', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}
-0.21187 (+/-0.007) for {'C': 0.06, 'class_weight': None, 'multi_class': 'multinomial', 'penalty': 'l1', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}
-0.21187 (+/-0.007) for {'C': 0.06, 'class_weight': None, 'multi_class': 'auto', 'penalty': 'l1', 'random_state': 42, 'solver': 'liblinear', 'tol': 1e-05}
-0.21187 (+/-0.007) for {'C': 0.06, 'class_weight': None, 'multi_class': 'auto', 'penalty': 'l1', 'random_state': 42, 'solver': 'liblinear', 'tol': 0.0001}
-0.21187 (+/-0.007) for {'C': 0.05, 'class_weight': None, 'multi_class': 'auto', 'penalty': 'l1', 'random_state': 42, 'solver': 'liblinear', 'tol': 1e-05}
-0.21188 (+/-0.007) for {'C': 0.05, 'class_weight': None, 'multi_class': 'auto', 'penalty': 'l1', 'random_state': 42, 'solver': 'liblinear', 'tol': 0.0001}
